"Year","Date","Primary.Type","Location.Description","DISTRICT","Latitude","Longitude","Location","near_bar","near_bar_name","bar_lat","bar_lng","DISTRICT.NAME","distance_range","time","time_cate"
2023,"09/17/2023 02:38:00 AM","BATTERY","SIDEWALK","1",41.885908101,-87.626289429,"(41.885908101, -87.626289429)",125.215890026264,"GOVNOR'S PUB",41.88594379,-87.627797324,"Central","100~200",2024-04-22 02:38:00,"nighttime"
2023,"09/25/2023 05:47:00 PM","CRIMINAL DAMAGE","SIDEWALK","4",41.754876615,-87.558506088,"(41.754876615, -87.558506088)",527.449185334521,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","500~1000",2024-04-22 17:47:00,"daytime"
2023,"09/20/2023 10:30:00 AM","BATTERY","SIDEWALK","2",41.831865462,-87.616977309,"(41.831865462, -87.616977309)",379.677855131302,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","300~400",2024-04-22 10:30:00,"daytime"
2023,"09/20/2023 08:00:00 PM","ASSAULT","STREET","3",41.772425799,-87.62029321,"(41.772425799, -87.62029321)",546.738527965773,"LEATHER LOUNGE",41.769231013,-87.615290699,"Grand Crossing","500~1000",2024-04-22 20:00:00,"nighttime"
2023,"09/20/2023 11:58:00 AM","ROBBERY","STREET","1",41.870526756,-87.627204283,"(41.870526756, -87.627204283)",105.032749097373,"GIGLIO'S",41.871464337,-87.627369086,"Central","100~200",2024-04-22 11:58:00,"daytime"
2023,"09/20/2023 05:51:00 PM","BATTERY","STREET","5",41.679861881,-87.621916331,"(41.679861881, -87.621916331)",717.494824602195,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","500~1000",2024-04-22 17:51:00,"daytime"
2023,"09/20/2023 09:30:00 AM","ASSAULT","STREET","1",41.880634177,-87.635795932,"(41.880634177, -87.635795932)",141.774209638068,"CHICAGO MERCANTILE EXCHANGE",41.881407212,-87.637155093,"Central","100~200",2024-04-22 09:30:00,"daytime"
2023,"09/20/2023 05:25:00 PM","ASSAULT","STREET","4",41.720513102,-87.538911853,"(41.720513102, -87.538911853)",434.850818638269,"SPIKE'S LAKESIDE INN",41.717595115,-87.535427741,"South Chicago","400~500",2024-04-22 17:25:00,"daytime"
2023,"09/20/2023 08:00:00 PM","ASSAULT","STREET","1",41.877801855,-87.627667648,"(41.877801855, -87.627667648)",103.447086235819,"THE STANDARD CLUB",41.87758853,-87.62888073,"Central","100~200",2024-04-22 20:00:00,"nighttime"
2023,"09/20/2023 01:00:00 AM","ASSAULT","SIDEWALK","4",41.743352355,-87.546655144,"(41.743352355, -87.546655144)",412.48012924623,"MARIA D MEDRANO CALDERON",41.744706691,-87.551272414,"South Chicago","400~500",2024-04-22 01:00:00,"nighttime"
2023,"09/20/2023 05:47:00 PM","BATTERY","SIDEWALK","2",41.802397105,-87.59396475,"(41.802397105, -87.59396475)",438.994981944129,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","400~500",2024-04-22 17:47:00,"daytime"
2023,"09/20/2023 11:26:00 PM","BATTERY","SIDEWALK","5",41.705292908,-87.627143881,"(41.705292908, -87.627143881)",1008.61496973087,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","1000~1500",2024-04-22 23:26:00,"nighttime"
2023,"09/20/2023 10:00:00 PM","STALKING","SIDEWALK","2",41.823873882,-87.613859805,"(41.823873882, -87.613859805)",783.204405563796,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","500~1000",2024-04-22 22:00:00,"nighttime"
2023,"09/20/2023 10:53:00 PM","CRIMINAL DAMAGE","STREET","3",41.764121723,-87.564571164,"(41.764121723, -87.564571164)",22.6216246402144,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","20~40",2024-04-22 22:53:00,"nighttime"
2023,"09/20/2023 02:30:00 PM","BATTERY","SIDEWALK","4",41.71345022,-87.570236958,"(41.71345022, -87.570236958)",862.484168002983,"THE ODYSSEY LOUNGE EAST",41.714038302,-87.559902945,"South Chicago","500~1000",2024-04-22 14:30:00,"daytime"
2023,"09/20/2023 12:43:00 PM","BATTERY","STREET","2",41.799090923,-87.596632321,"(41.799090923, -87.596632321)",435.536873722027,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","400~500",2024-04-22 12:43:00,"daytime"
2023,"09/20/2023 09:38:00 PM","CRIMINAL DAMAGE","STREET","4",41.743989402,-87.557607328,"(41.743989402, -87.557607328)",302.369161650911,"DANIEL SIMPSON",41.744416832,-87.561197287,"South Chicago","300~400",2024-04-22 21:38:00,"nighttime"
2023,"09/20/2023 08:28:00 PM","CRIMINAL DAMAGE","STREET","5",41.679861881,-87.621916331,"(41.679861881, -87.621916331)",717.494824602195,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","500~1000",2024-04-22 20:28:00,"nighttime"
2023,"09/20/2023 10:00:00 PM","ROBBERY","STREET","2",41.803335167,-87.603761388,"(41.803335167, -87.603761388)",780.349504367969,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 22:00:00,"nighttime"
2023,"09/20/2023 03:19:00 PM","ASSAULT","STREET","2",41.830592354,-87.620543343,"(41.830592354, -87.620543343)",99.2937794075879,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","80~100",2024-04-22 15:19:00,"daytime"
2023,"09/20/2023 11:45:00 AM","ASSAULT","STREET","4",41.751457646,-87.552892516,"(41.751457646, -87.552892516)",76.9925769914596,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","60~80",2024-04-22 11:45:00,"daytime"
2023,"09/20/2023 09:50:00 PM","ASSAULT","STREET","5",41.703526071,-87.607406613,"(41.703526071, -87.607406613)",318.509135044331,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","300~400",2024-04-22 21:50:00,"nighttime"
2023,"09/20/2023 06:32:00 PM","BATTERY","STREET","1",41.885325435,-87.627930066,"(41.885325435, -87.627930066)",69.5594105709123,"GOVNOR'S PUB",41.88594379,-87.627797324,"Central","60~80",2024-04-22 18:32:00,"nighttime"
2023,"09/20/2023 11:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.762908476,-87.562892236,"(41.762908476, -87.562892236)",210.599167848937,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","200~300",2024-04-22 11:00:00,"daytime"
2023,"09/20/2023 10:40:00 AM","BATTERY","STREET","4",41.736446348,-87.569642373,"(41.736446348, -87.569642373)",425.427113461903,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","400~500",2024-04-22 10:40:00,"daytime"
2023,"09/20/2023 08:36:00 PM","CRIMINAL DAMAGE","STREET","3",41.778479857,-87.612402303,"(41.778479857, -87.612402303)",201.001401564871,"KOZY KORNER",41.780171051,-87.613262818,"Grand Crossing","200~300",2024-04-22 20:36:00,"nighttime"
2023,"09/20/2023 08:23:00 PM","BATTERY","STREET","3",41.771062488,-87.586270811,"(41.771062488, -87.586270811)",233.290747179495,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","200~300",2024-04-22 20:23:00,"nighttime"
2023,"09/20/2023 08:00:00 AM","ROBBERY","STREET","4",41.7525869,-87.584432797,"(41.7525869, -87.584432797)",734.72702566747,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","500~1000",2024-04-22 08:00:00,"daytime"
2023,"09/21/2023 11:00:00 PM","BATTERY","STREET","5",41.657215827,-87.603140417,"(41.657215827, -87.603140417)",894.829182898274,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","500~1000",2024-04-22 23:00:00,"nighttime"
2023,"09/17/2023 04:30:00 PM","BATTERY","STREET","3",41.759011495,-87.564518539,"(41.759011495, -87.564518539)",590.224101905444,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 16:30:00,"daytime"
2023,"09/21/2023 08:05:00 AM","BATTERY","STREET","4",41.73529253,-87.562474955,"(41.73529253, -87.562474955)",289.778510602508,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","200~300",2024-04-22 08:05:00,"daytime"
2023,"09/21/2023 07:27:00 PM","BATTERY","SIDEWALK","1",41.877494476,-87.627663686,"(41.877494476, -87.627663686)",101.564803254112,"THE STANDARD CLUB",41.87758853,-87.62888073,"Central","100~200",2024-04-22 19:27:00,"nighttime"
2023,"09/21/2023 07:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.828743353,-87.624192644,"(41.828743353, -87.624192644)",236.481445466034,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","200~300",2024-04-22 07:00:00,"daytime"
2023,"09/21/2023 09:47:00 PM","ROBBERY","STREET","2",41.798819212,-87.596628098,"(41.798819212, -87.596628098)",405.40218265553,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","400~500",2024-04-22 21:47:00,"nighttime"
2023,"09/21/2023 07:30:00 PM","ROBBERY","ALLEY","4",41.728301963,-87.546564033,"(41.728301963, -87.546564033)",24.5490081324037,"LONCARS",41.728189267,-87.546817851,"South Chicago","20~40",2024-04-22 19:30:00,"nighttime"
2023,"09/21/2023 04:46:00 PM","CRIMINAL DAMAGE","STREET","3",41.763434903,-87.575612281,"(41.763434903, -87.575612281)",378.623381986806,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","300~400",2024-04-22 16:46:00,"daytime"
2023,"09/21/2023 04:00:00 PM","CRIMINAL DAMAGE","STREET","3",41.77771505,-87.600392941,"(41.77771505, -87.600392941)",646.949644856191,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 16:00:00,"daytime"
2023,"09/21/2023 02:40:00 PM","CRIMINAL DAMAGE","STREET","1",41.887970623,-87.621661324,"(41.887970623, -87.621661324)",439.838553444834,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","400~500",2024-04-22 14:40:00,"daytime"
2023,"09/21/2023 08:30:00 AM","CRIMINAL DAMAGE","STREET","2",41.811084088,-87.62376754,"(41.811084088, -87.62376754)",247.575348717794,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","200~300",2024-04-22 08:30:00,"daytime"
2023,"09/21/2023 05:53:00 PM","ROBBERY","ALLEY","3",41.765620898,-87.619562142,"(41.765620898, -87.619562142)",170.930889779833,"RODNEY'S COCKTAIL LOUNGE",41.765690875,-87.621615609,"Grand Crossing","100~200",2024-04-22 17:53:00,"daytime"
2023,"09/21/2023 10:27:00 AM","ASSAULT","SIDEWALK","1",41.883161729,-87.644908705,"(41.883161729, -87.644908705)",21.9066246379337,"The Hidden Lounge",41.883052887,-87.644688604,"Central","20~40",2024-04-22 10:27:00,"daytime"
2023,"09/21/2023 02:50:00 PM","BATTERY","SIDEWALK","5",41.705267858,-87.629323117,"(41.705267858, -87.629323117)",1113.42593147936,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","1000~1500",2024-04-22 14:50:00,"daytime"
2023,"09/21/2023 09:25:00 PM","BATTERY","STREET","4",41.757614433,-87.586115266,"(41.757614433, -87.586115266)",166.436064671849,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","100~200",2024-04-22 21:25:00,"nighttime"
2023,"09/21/2023 01:53:00 AM","ROBBERY","SIDEWALK","1",41.871556324,-87.624163883,"(41.871556324, -87.624163883)",159.154476493279,"BURNHAM PLAZA MART INC",41.871444196,-87.62607513,"Central","100~200",2024-04-22 01:53:00,"nighttime"
2023,"09/21/2023 05:18:00 PM","ROBBERY","STREET","3",41.765035962,-87.616852478,"(41.765035962, -87.616852478)",94.9993645586229,"JACKSON'S LOUNGE",41.765798533,-87.616335065,"Grand Crossing","80~100",2024-04-22 17:18:00,"daytime"
2023,"09/20/2023 03:00:00 PM","ASSAULT","STREET","5",41.7128602,-87.592464611,"(41.7128602, -87.592464611)",1523.53977079739,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","1500~2000",2024-04-22 15:00:00,"daytime"
2023,"09/21/2023 10:40:00 AM","BATTERY","STREET","2",41.817425246,-87.626298514,"(41.817425246, -87.626298514)",733.029862553862,"TRUTH",41.8238513,-87.62428782,"Wentworth","500~1000",2024-04-22 10:40:00,"daytime"
2023,"09/18/2023 04:00:00 PM","BATTERY","STREET","5",41.690204352,-87.612081729,"(41.690204352, -87.612081729)",277.757561264677,"EXCALIBUR CLUB",41.692648793,-87.611377369,"Calumet","200~300",2024-04-22 16:00:00,"daytime"
2023,"09/21/2023 03:20:00 AM","ROBBERY","STREET","2",41.797936811,-87.606301777,"(41.797936811, -87.606301777)",843.357563272533,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","500~1000",2024-04-22 03:20:00,"nighttime"
2023,"09/21/2023 04:29:00 PM","ASSAULT","SIDEWALK","4",41.729306217,-87.5755299,"(41.729306217, -87.5755299)",898.495501336943,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","500~1000",2024-04-22 16:29:00,"daytime"
2023,"09/21/2023 10:14:00 AM","CRIMINAL DAMAGE","STREET","4",41.758378736,-87.568806967,"(41.758378736, -87.568806967)",748.386821395673,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 10:14:00,"daytime"
2023,"09/21/2023 05:19:00 AM","CRIMINAL DAMAGE","STREET","2",41.815907438,-87.610390612,"(41.815907438, -87.610390612)",430.257098404855,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","400~500",2024-04-22 05:19:00,"nighttime"
2023,"09/21/2023 11:09:00 PM","CRIMINAL DAMAGE","SIDEWALK","5",41.692532002,-87.612154585,"(41.692532002, -87.612154585)",65.9894214686119,"EXCALIBUR CLUB",41.692648793,-87.611377369,"Calumet","60~80",2024-04-22 23:09:00,"nighttime"
2023,"09/21/2023 12:00:00 PM","CRIMINAL DAMAGE","STREET","3",41.765094488,-87.59275837,"(41.765094488, -87.59275837)",275.859847090959,"LEO'S DEN",41.766012452,-87.595840918,"Grand Crossing","200~300",2024-04-22 12:00:00,"daytime"
2023,"09/21/2023 04:30:00 PM","ROBBERY","STREET","4",41.733432501,-87.574107507,"(41.733432501, -87.574107507)",896.577764854302,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","500~1000",2024-04-22 16:30:00,"daytime"
2023,"09/21/2023 02:32:00 PM","HOMICIDE","STREET","5",41.720815746,-87.628640614,"(41.720815746, -87.628640614)",1867.0546610187,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","1500~2000",2024-04-22 14:32:00,"daytime"
2023,"09/21/2023 05:14:00 AM","ROBBERY","STREET","4",41.750831063,-87.594259959,"(41.750831063, -87.594259959)",119.637416980401,"LOOK IT OVER LOUNGE",41.7515355,-87.595348139,"South Chicago","100~200",2024-04-22 05:14:00,"nighttime"
2023,"09/21/2023 08:27:00 AM","ROBBERY","SIDEWALK","3",41.75848875,-87.609954205,"(41.75848875, -87.609954205)",12.3657413012963,"LARISTOS",41.758600061,-87.609951165,"Grand Crossing","0~20",2024-04-22 08:27:00,"daytime"
2023,"09/21/2023 07:30:00 PM","CRIMINAL DAMAGE","STREET","5",41.686637551,-87.608288436,"(41.686637551, -87.608288436)",272.337034223979,"PULLMAN'S PUB",41.689064775,-87.607824578,"Calumet","200~300",2024-04-22 19:30:00,"nighttime"
2023,"09/21/2023 04:35:00 PM","ROBBERY","STREET","4",41.729633491,-87.549855923,"(41.729633491, -87.549855923)",161.754161973198,"CENTRAL  LIQUORS",41.728365695,-87.550812664,"South Chicago","100~200",2024-04-22 16:35:00,"daytime"
2023,"09/21/2023 09:00:00 AM","ROBBERY","STREET","2",41.786632384,-87.620638155,"(41.786632384, -87.620638155)",358.8994834184,"CLUB JAMICA",41.783720321,-87.618766985,"Wentworth","300~400",2024-04-22 09:00:00,"daytime"
2023,"09/14/2023 05:20:00 PM","BATTERY","STREET","2",41.831075026,-87.620049974,"(41.831075026, -87.620049974)",117.047622831284,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","100~200",2024-04-22 17:20:00,"daytime"
2023,"09/21/2023 01:40:00 PM","CRIMINAL DAMAGE","STREET","4",41.727198044,-87.596117126,"(41.727198044, -87.596117126)",301.659511803047,"HIDIRI",41.72589432,-87.599297643,"South Chicago","300~400",2024-04-22 13:40:00,"daytime"
2023,"09/21/2023 05:10:00 PM","ROBBERY","SIDEWALK","3",41.763799083,-87.61962632,"(41.763799083, -87.61962632)",267.420378292696,"RODNEY'S COCKTAIL LOUNGE",41.765690875,-87.621615609,"Grand Crossing","200~300",2024-04-22 17:10:00,"daytime"
2023,"09/21/2023 07:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.803950638,-87.591878288,"(41.803950638, -87.591878288)",400.531541330734,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","400~500",2024-04-22 07:00:00,"daytime"
2023,"09/21/2023 02:00:00 AM","ROBBERY","STREET","1",41.868811567,-87.625861055,"(41.868811567, -87.625861055)",105.896121073316,"SAM'S WINES & SPIRITS",41.86786709,-87.625686841,"Central","100~200",2024-04-22 02:00:00,"nighttime"
2023,"09/21/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.797735646,-87.624167857,"(41.797735646, -87.624167857)",497.070301333035,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","400~500",2024-04-22 18:00:00,"daytime"
2023,"09/21/2023 06:22:00 PM","HOMICIDE","STREET","4",41.753974914,-87.550179329,"(41.753974914, -87.550179329)",348.427598362746,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","300~400",2024-04-22 18:22:00,"nighttime"
2023,"05/15/2023 07:30:00 PM","ROBBERY","STREET","1",41.867210487,-87.64279996,"(41.867210487, -87.64279996)",89.9635385611525,"BINNY'S",41.867951229,-87.642361632,"Central","80~100",2024-04-22 19:30:00,"nighttime"
2023,"09/25/2023 03:00:00 PM","BATTERY","SIDEWALK","1",41.868236709,-87.643692082,"(41.868236709, -87.643692082)",114.91730853117,"BINNY'S",41.867951229,-87.642361632,"Central","100~200",2024-04-22 15:00:00,"daytime"
2023,"09/22/2023 04:00:00 PM","CRIMINAL DAMAGE","STREET","5",41.664128073,-87.640249425,"(41.664128073, -87.640249425)",181.621006180565,"JACK'S LOUNGE",41.662677267,-87.641255514,"Calumet","100~200",2024-04-22 16:00:00,"daytime"
2023,"09/22/2023 09:19:00 PM","ASSAULT","STREET","4",41.651283546,-87.5459249,"(41.651283546, -87.5459249)",105.030966632621,"MUGS BUNNY",41.651761763,-87.547012655,"South Chicago","100~200",2024-04-22 21:19:00,"nighttime"
2023,"09/22/2023 11:30:00 PM","ASSAULT","SIDEWALK","4",41.736378993,-87.578136051,"(41.736378993, -87.578136051)",670.332057556743,"THE NEW RAVENS PLACE",41.734381091,-87.585739296,"South Chicago","500~1000",2024-04-22 23:30:00,"nighttime"
2023,"09/22/2023 10:41:00 PM","ASSAULT","STREET","5",41.707359108,-87.610765713,"(41.707359108, -87.610765713)",340.497767444417,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","300~400",2024-04-22 22:41:00,"nighttime"
2023,"09/22/2023 04:16:00 PM","CRIMINAL DAMAGE","STREET","4",41.747475487,-87.584199044,"(41.747475487, -87.584199044)",842.262195708717,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","500~1000",2024-04-22 16:16:00,"daytime"
2023,"09/22/2023 05:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.752935445,-87.5490632,"(41.752935445, -87.5490632)",378.794564826387,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","300~400",2024-04-22 17:00:00,"daytime"
2023,"09/22/2023 05:30:00 AM","CRIMINAL DAMAGE","STREET","4",41.70768632,-87.540124517,"(41.70768632, -87.540124517)",217.974675442619,"WILMA'S TAVERN",41.706711291,-87.537851643,"South Chicago","200~300",2024-04-22 05:30:00,"nighttime"
2023,"09/22/2023 02:00:00 PM","CRIMINAL DAMAGE","STREET","3",41.780979176,-87.618874879,"(41.780979176, -87.618874879)",304.588491150025,"CLUB JAMICA",41.783720321,-87.618766985,"Grand Crossing","300~400",2024-04-22 14:00:00,"daytime"
2023,"09/22/2023 08:06:00 PM","BATTERY","STREET","4",41.721311785,-87.569275814,"(41.721311785, -87.569275814)",1079.90036907729,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","1000~1500",2024-04-22 20:06:00,"nighttime"
2023,"09/22/2023 04:45:00 PM","ASSAULT","SIDEWALK","2",41.828762287,-87.614436164,"(41.828762287, -87.614436164)",597.647286357448,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","500~1000",2024-04-22 16:45:00,"daytime"
2023,"09/22/2023 07:20:00 PM","ROBBERY","STREET","3",41.780027817,-87.624337333,"(41.780027817, -87.624337333)",618.582400529329,"CLUB JAMICA",41.783720321,-87.618766985,"Grand Crossing","500~1000",2024-04-22 19:20:00,"nighttime"
2023,"09/23/2023 12:00:00 AM","ASSAULT","SIDEWALK","1",41.873096326,-87.627359585,"(41.873096326, -87.627359585)",73.7111341488237,"HOTHOUSE",41.873002552,-87.626480571,"Central","60~80",2024-04-22,"nighttime"
2023,"09/22/2023 11:20:00 PM","BATTERY","STREET","1",41.887637259,-87.624555296,"(41.887637259, -87.624555296)",328.304696534011,"GOVNOR'S PUB",41.88594379,-87.627797324,"Central","300~400",2024-04-22 23:20:00,"nighttime"
2023,"09/22/2023 04:00:00 PM","ASSAULT","STREET","2",41.828762287,-87.614436164,"(41.828762287, -87.614436164)",597.647286357448,"W. HIDEAWAY LOUNGE",41.827954093,-87.62154879,"Wentworth","500~1000",2024-04-22 16:00:00,"daytime"
2023,"09/22/2023 08:30:00 PM","CRIMINAL DAMAGE","STREET","5",41.673866586,-87.622535064,"(41.673866586, -87.622535064)",1304.98901365317,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","1000~1500",2024-04-22 20:30:00,"nighttime"
2023,"09/22/2023 11:09:00 PM","CRIMINAL DAMAGE","STREET","4",41.751444788,-87.589851565,"(41.751444788, -87.589851565)",457.273916163198,"LOOK IT OVER LOUNGE",41.7515355,-87.595348139,"South Chicago","400~500",2024-04-22 23:09:00,"nighttime"
2023,"09/22/2023 01:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.697629952,-87.61593874,"(41.697629952, -87.61593874)",397.259314321103,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","300~400",2024-04-22 01:00:00,"nighttime"
2023,"09/22/2023 01:46:00 AM","ROBBERY","STREET","4",41.759609622,-87.558372185,"(41.759609622, -87.558372185)",735.134596068234,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 01:46:00,"nighttime"
2023,"09/22/2023 06:25:00 PM","CRIMINAL DAMAGE","STREET","3",41.762883172,-87.618412228,"(41.762883172, -87.618412228)",366.994418434852,"JACKSON'S LOUNGE",41.765798533,-87.616335065,"Grand Crossing","300~400",2024-04-22 18:25:00,"nighttime"
2023,"09/22/2023 08:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.754605346,-87.583383155,"(41.754605346, -87.583383155)",570.565562067287,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","500~1000",2024-04-22 20:00:00,"nighttime"
2023,"09/22/2023 05:50:00 AM","ASSAULT","STREET","5",41.66782366,-87.639166689,"(41.66782366, -87.639166689)",346.019770956699,"MEMORY LANE",41.670394428,-87.64151373,"Calumet","300~400",2024-04-22 05:50:00,"nighttime"
2023,"09/22/2023 02:14:00 PM","ASSAULT","ALLEY","4",41.724655812,-87.537945019,"(41.724655812, -87.537945019)",32.7831784946546,"BAMBOO LOUNGE",41.724946544,-87.538013034,"South Chicago","20~40",2024-04-22 14:14:00,"daytime"
2023,"09/22/2023 06:50:00 PM","BATTERY","STREET","4",41.751420646,-87.592486791,"(41.751420646, -87.592486791)",238.326696770075,"LOOK IT OVER LOUNGE",41.7515355,-87.595348139,"South Chicago","200~300",2024-04-22 18:50:00,"nighttime"
